,BTCUSDT.csv,ETHUSDT.csv,LTCUSDT.csv,XRPUSDT.csv,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2019-11-21 13:31:00,-8.0,0.0,0.0,0.0,35855.00808536666,63048.06,62.54000000000087,98903.06808536666,0.0
2019-11-21 13:32:00,-8.0,0.0,0.0,0.0,35825.368085366645,63062.880000000005,-14.820000000006985,98888.24808536665,0.0
2019-11-21 13:33:00,-8.0,0.0,0.0,0.0,35802.568085366656,63074.28,-11.39999999999418,98876.84808536666,0.0
2019-11-21 13:34:00,-8.0,0.0,0.0,0.0,35809.96808536665,63070.58,3.6999999999970896,98880.54808536665,0.0
2019-11-21 13:35:00,-8.0,0.0,0.0,0.0,35773.96808536665,63088.58,-18.0,98862.54808536665,0.0
2019-11-21 13:36:00,-8.0,0.0,0.0,0.0,35744.44808536666,63103.34,-14.759999999994761,98847.78808536666,0.0
2019-11-21 13:37:00,-8.0,0.0,0.0,0.0,35793.40808536665,63078.86,24.479999999995925,98872.26808536665,0.0
2019-11-21 13:38:00,-8.0,0.0,0.0,0.0,35742.24808536666,63104.439999999995,-25.57999999999447,98846.68808536665,0.0
2019-11-21 13:39:00,-8.0,0.0,0.0,0.0,35676.768085366646,63137.18,-32.74000000000524,98813.94808536665,0.0
2019-11-21 13:40:00,-8.0,0.0,0.0,0.0,35637.128085366654,63157.0,-19.81999999999971,98794.12808536665,0.0
2019-11-21 13:41:00,-8.0,0.0,0.0,0.0,35636.68808536665,63157.22,-0.22000000000116415,98793.90808536665,0.0
2019-11-21 13:42:00,-8.0,0.0,0.0,0.0,35565.288085366636,63192.920000000006,-35.700000000004366,98758.20808536664,0.0
2019-11-21 13:43:00,-8.0,0.0,0.0,0.0,35462.88808536666,63244.119999999995,-51.199999999989814,98707.00808536666,0.0
2019-11-21 13:44:00,-8.0,0.0,0.0,0.0,35491.92808536667,63229.59999999999,14.520000000004075,98721.52808536666,0.0
2019-11-21 13:45:00,-8.0,0.0,0.0,0.0,35563.848085366655,63193.64,35.95999999999185,98757.48808536665,0.0
2019-11-21 13:46:00,-8.0,0.0,0.0,0.0,35590.848085366655,63180.14,13.5,98770.98808536665,0.0
2019-11-21 13:47:00,-8.0,0.0,0.0,0.0,35651.088085366646,63150.020000000004,30.119999999995343,98801.10808536665,0.0
2019-11-21 13:48:00,-8.0,0.0,0.0,0.0,35693.848085366655,63128.64,21.380000000004657,98822.48808536665,0.0
2019-11-21 13:49:00,-8.0,0.0,0.0,0.0,35694.64808536664,63128.240000000005,0.39999999999417923,98822.88808536665,0.0
2019-11-21 13:50:00,-8.0,0.0,0.0,0.0,35762.888085366656,63094.12,34.12000000000262,98857.00808536666,0.0
2019-11-21 13:51:00,-8.0,0.0,0.0,0.0,35790.328085366666,63080.399999999994,13.72000000000844,98870.72808536666,0.0
2019-11-21 13:52:00,-8.0,0.0,0.0,0.0,35793.76808536664,63078.68000000001,1.7199999999866122,98872.44808536665,0.0
2019-11-21 13:53:00,-8.0,0.0,0.0,0.0,35872.96808536665,63039.08,39.60000000000582,98912.04808536665,0.0
2019-11-21 13:54:00,-8.0,0.0,0.0,0.0,35948.608085366664,63001.259999999995,37.820000000006985,98949.86808536666,0.0
2019-11-21 13:55:00,-8.0,0.0,0.0,0.0,35944.88808536666,63003.119999999995,-1.860000000000582,98948.00808536666,0.0
2019-11-21 13:56:00,-8.0,0.0,0.0,0.0,35873.44808536666,63038.84,-35.720000000001164,98912.28808536666,0.0
2019-11-21 13:57:00,-8.0,0.0,0.0,0.0,35886.288085366636,63032.420000000006,6.419999999990978,98918.70808536664,0.0
2019-11-21 13:58:00,-8.0,0.0,0.0,0.0,35967.128085366654,62992.0,40.42000000000553,98959.12808536665,0.0
2019-11-21 13:59:00,-8.0,0.0,0.0,0.0,36047.568085366656,62951.78,40.220000000001164,98999.34808536666,0.0
2019-11-21 14:00:00,-8.0,0.0,0.0,0.0,35926.24808536665,63012.44,-60.66000000000349,98938.68808536665,0.0
2019-11-21 14:01:00,-8.0,0.0,0.0,0.0,35884.04808536667,63033.53999999999,-21.09999999999127,98917.58808536666,0.0
2019-11-21 14:02:00,-8.0,0.0,0.0,0.0,35869.648085366665,63040.74,-7.200000000004366,98910.38808536666,0.0
2019-11-21 14:03:00,-8.0,0.0,0.0,0.0,35766.80808536667,63092.159999999996,-51.419999999998254,98858.96808536667,0.0
2019-11-21 14:04:00,-8.0,0.0,0.0,0.0,35739.48808536666,63105.82,-13.660000000003492,98845.30808536666,0.0
2019-11-21 14:05:00,-8.0,0.0,0.0,0.0,35709.64808536666,63120.740000000005,-14.92000000000553,98830.38808536666,0.0
2019-11-21 14:06:00,-8.0,0.0,0.0,0.0,35641.688085366666,63154.72,-33.979999999995925,98796.40808536667,0.0
2019-11-21 14:07:00,-8.0,0.0,0.0,0.0,35702.08808536667,63124.52,30.200000000004366,98826.60808536666,0.0
2019-11-21 14:08:00,-8.0,0.0,0.0,0.0,35750.76808536666,63100.18,24.339999999996508,98850.94808536666,0.0
2019-11-21 14:09:00,-8.0,0.0,0.0,0.0,35781.64808536666,63084.740000000005,15.439999999995052,98866.38808536666,0.0
2019-11-21 14:10:00,-8.0,0.0,0.0,0.0,35790.408085366675,63080.35999999999,4.380000000011933,98870.76808536667,0.0
2019-11-21 14:11:00,-8.0,0.0,0.0,0.0,35857.80808536667,63046.659999999996,33.69999999999709,98904.46808536667,0.0
2019-11-21 14:12:00,-8.0,0.0,0.0,0.0,35823.888085366656,63063.62,-16.960000000006403,98887.50808536666,0.0
2019-11-21 14:13:00,-8.0,0.0,0.0,0.0,35731.568085366656,63109.78,-46.15999999999622,98841.34808536666,0.0
2019-11-21 14:14:00,-8.0,0.0,0.0,0.0,35691.88808536666,63129.619999999995,-19.839999999996508,98821.50808536666,0.0
2019-11-21 14:15:00,-8.0,0.0,0.0,0.0,35677.08808536667,63137.02,-7.400000000001455,98814.10808536666,0.0
2019-11-21 14:16:00,-8.0,0.0,0.0,0.0,35727.128085366654,63112.0,25.0199999999968,98839.12808536665,0.0
2019-11-21 14:17:00,-8.0,0.0,0.0,0.0,35798.00808536666,63076.56,35.44000000000233,98874.56808536666,0.0
2019-11-21 14:18:00,-8.0,0.0,0.0,0.0,35843.568085366656,63053.78,22.779999999998836,98897.34808536666,0.0
2019-11-21 14:19:00,-8.0,0.0,0.0,0.0,35827.36808536665,63061.88,-8.099999999998545,98889.24808536665,0.0
2019-11-21 14:20:00,-8.0,0.0,0.0,0.0,35830.128085366654,63060.5,1.3799999999973807,98890.62808536665,0.0
2019-11-21 14:21:00,-8.0,0.0,0.0,0.0,35788.128085366654,63081.5,-21.0,98869.62808536665,0.0
2019-11-21 14:22:00,-8.0,0.0,0.0,0.0,35846.96808536665,63052.08,29.419999999998254,98899.04808536665,0.0
2019-11-21 14:23:00,-8.0,0.0,0.0,0.0,35853.40808536665,63048.86,3.220000000001164,98902.26808536665,0.0
2019-11-21 14:24:00,-8.0,0.0,0.0,0.0,35830.568085366656,63060.28,-11.419999999998254,98890.84808536666,0.0
2019-11-21 14:25:00,-8.0,0.0,0.0,0.0,35852.24808536665,63049.44,10.839999999996508,98901.68808536665,0.0
2019-11-21 14:26:00,-8.0,0.0,0.0,0.0,36027.60808536664,62961.76,87.68000000000029,98989.36808536664,0.0
2019-11-21 14:27:00,-8.0,0.0,0.0,0.0,36240.84808536664,62855.14,106.62000000000262,99095.98808536664,0.0
2019-11-21 14:28:00,-8.0,0.0,0.0,0.0,36216.32808536663,62867.4,-12.260000000002037,99083.72808536663,0.0
2019-11-21 14:29:00,-8.0,0.0,0.0,0.0,36276.24808536664,62837.439999999995,29.960000000006403,99113.68808536664,0.0
2019-11-21 14:30:00,-8.0,0.0,0.0,0.0,35935.60808536665,63007.759999999995,-170.3199999999997,98943.36808536664,0.0
2019-11-21 14:31:00,-8.0,0.0,0.0,0.0,36080.64808536663,62935.240000000005,72.51999999998952,99015.88808536663,0.0
2019-11-21 14:32:00,-8.0,0.0,0.0,0.0,36061.728085366645,62944.7,-9.459999999991851,99006.42808536664,0.0
2019-11-21 14:33:00,-8.0,0.0,0.0,0.0,36037.768085366624,62956.68000000001,-11.980000000010477,98994.44808536663,0.0
2019-11-21 14:34:00,-8.0,0.0,0.0,0.0,36054.68808536664,62948.22,8.460000000006403,99002.90808536664,0.0
2019-11-21 14:35:00,-8.0,0.0,0.0,0.0,36076.60808536665,62937.259999999995,10.960000000006403,99013.86808536664,0.0
2019-11-21 14:36:00,-8.0,0.0,0.0,0.0,35988.52808536663,62981.3,-44.04000000000815,98969.82808536664,0.0
2019-11-21 14:37:00,-8.0,0.0,0.0,0.0,35941.48808536665,63004.82,-23.5199999999968,98946.30808536665,0.0
2019-11-21 14:38:00,-8.0,0.0,0.0,0.0,35933.968085366636,63008.58,-3.7600000000020373,98942.54808536664,0.0
2019-11-21 14:39:00,-8.0,0.0,0.0,0.0,35919.92808536663,63015.600000000006,-7.0200000000040745,98935.52808536663,0.0
2019-11-21 14:40:00,-8.0,0.0,0.0,0.0,35978.008085366644,62986.56,29.04000000000815,98964.56808536664,0.0
2019-11-21 14:41:00,-8.0,0.0,0.0,0.0,35985.76808536665,62982.67999999999,3.8800000000046566,98968.44808536665,0.0
2019-11-21 14:42:00,-8.0,0.0,0.0,0.0,36017.88808536663,62966.62,16.059999999990396,98984.50808536663,0.0
2019-11-21 14:43:00,-8.0,0.0,0.0,0.0,36000.928085366635,62975.1,-8.479999999995925,98976.02808536663,0.0
2019-11-21 14:44:00,-8.0,0.0,0.0,0.0,35987.84808536664,62981.64,-6.540000000000873,98969.48808536664,0.0
2019-11-21 14:45:00,-8.0,0.0,0.0,0.0,35973.84808536664,62988.64,-7.0,98962.48808536664,0.0
2019-11-21 14:46:00,-8.0,0.0,0.0,0.0,35938.968085366636,63006.08,-17.44000000000233,98945.04808536664,0.0
2019-11-21 14:47:00,-8.0,0.0,0.0,0.0,35991.448085366625,62979.840000000004,26.239999999997963,98971.28808536663,0.0
2019-11-21 14:48:00,-8.0,0.0,0.0,0.0,36017.28808536664,62966.92,12.92000000000553,98984.20808536664,0.0
2019-11-21 14:49:00,-8.0,0.0,0.0,0.0,35963.248085366635,62993.94,-27.020000000004075,98957.18808536664,0.0
2019-11-21 14:50:00,-8.0,0.0,0.0,0.0,35930.32808536663,63010.4,-16.459999999999127,98940.72808536663,0.0
2019-11-21 14:51:00,-8.0,0.0,0.0,0.0,35926.04808536661,63012.54000000001,-2.140000000006694,98938.58808536662,0.0
2019-11-21 14:52:00,-8.0,0.0,0.0,0.0,35915.80808536662,63017.66,-5.119999999995343,98933.46808536662,0.0
2019-11-21 14:53:00,-8.0,0.0,0.0,0.0,35882.848085366626,63034.14,-16.479999999995925,98916.98808536663,0.0
2019-11-21 14:54:00,-8.0,0.0,0.0,0.0,35838.048085366616,63056.54,-22.400000000001455,98894.58808536662,0.0
2019-11-21 14:55:00,-8.0,0.0,0.0,0.0,35747.04808536662,63102.03999999999,-45.499999999992724,98849.08808536662,0.0
2019-11-21 14:56:00,-8.0,0.0,0.0,0.0,35658.208085366605,63146.46,-44.42000000000553,98804.6680853666,0.0
2019-11-21 14:57:00,-8.0,0.0,0.0,0.0,35637.64808536661,63156.74,-10.279999999998836,98794.3880853666,0.0
2019-11-21 14:58:00,-8.0,0.0,0.0,0.0,35627.64808536661,63161.74,-5.0,98789.3880853666,0.0
2019-11-21 14:59:00,-8.0,0.0,0.0,0.0,35510.68808536659,63220.22,-58.4800000000032,98730.9080853666,0.0
2019-11-21 15:00:00,-8.0,0.0,0.0,0.0,35589.448085366595,63180.840000000004,39.37999999999738,98770.2880853666,0.0
2019-11-21 15:01:00,-8.0,0.0,0.0,0.0,35701.96808536661,63124.58,56.26000000000204,98826.54808536661,0.0
2019-11-21 15:02:00,-8.0,0.0,0.0,0.0,35665.60808536661,63142.76,-18.18000000000029,98808.36808536662,0.0
2019-11-21 15:03:00,-8.0,0.0,0.0,0.0,35699.44808536661,63125.840000000004,16.919999999998254,98825.28808536661,0.0
2019-11-21 15:04:00,-8.0,0.0,0.0,0.0,35721.88808536661,63114.62,11.220000000001164,98836.50808536661,0.0
2019-11-21 15:05:00,-8.0,0.0,0.0,0.0,35709.44808536663,63120.84,-6.219999999993888,98830.28808536663,0.0
2019-11-21 15:06:00,-8.0,0.0,0.0,0.0,35671.368085366616,63139.880000000005,-19.04000000000815,98811.24808536662,0.0
2019-11-21 15:07:00,-8.0,0.0,0.0,0.0,35675.92808536662,63137.6,2.280000000006112,98813.52808536662,0.0
2019-11-21 15:08:00,-8.0,0.0,0.0,0.0,35678.768085366595,63136.18000000001,1.4199999999909778,98814.9480853666,0.0
2019-11-21 15:09:00,-8.0,0.0,0.0,0.0,35649.208085366605,63150.96,-14.77999999999156,98800.1680853666,0.0
2019-11-21 15:10:00,-8.0,0.0,0.0,0.0,35684.2080853666,63133.46000000001,17.499999999992724,98817.6680853666,0.0
2019-11-21 15:11:00,-8.0,0.0,0.0,0.0,35736.9280853666,63107.100000000006,26.360000000000582,98844.0280853666,0.0
2019-11-21 15:12:00,-8.0,0.0,0.0,0.0,35709.48808536662,63120.82,-13.719999999993888,98830.30808536662,0.0
2019-11-21 15:13:00,-8.0,0.0,0.0,0.0,35669.24808536662,63140.94,-20.12000000000262,98810.18808536662,0.0
2019-11-21 15:14:00,-8.0,0.0,0.0,0.0,35638.08808536664,63156.52,-15.57999999999447,98794.60808536664,0.0
2019-11-21 15:15:00,-8.0,0.0,0.0,0.0,35621.00808536663,63165.06,-8.540000000000873,98786.06808536663,0.0
2019-11-21 15:16:00,-8.0,0.0,0.0,0.0,35549.36808536662,63200.88,-35.81999999999971,98750.24808536662,0.0
2019-11-21 15:17:00,-8.0,0.0,0.0,0.0,35548.24808536662,63201.44,-0.5600000000049477,98749.68808536662,0.0
2019-11-21 15:18:00,-8.0,0.0,0.0,0.0,35632.448085366625,63159.340000000004,42.099999999998545,98791.78808536663,0.0
2019-11-21 15:19:00,-8.0,0.0,0.0,0.0,35718.04808536663,63116.54,42.80000000000291,98834.58808536663,0.0
2019-11-21 15:20:00,-8.0,0.0,0.0,0.0,35760.48808536663,63095.32,21.220000000001164,98855.80808536663,0.0
2019-11-21 15:21:00,-8.0,0.0,0.0,0.0,35798.56808536663,63076.28,19.040000000000873,98874.84808536663,0.0
2019-11-21 15:22:00,-8.0,0.0,0.0,0.0,35790.848085366626,63080.14,-3.860000000000582,98870.98808536663,0.0
2019-11-21 15:23:00,-8.0,0.0,0.0,0.0,35784.24808536663,63083.439999999995,-3.2999999999956344,98867.68808536662,0.0
2019-11-21 15:24:00,-8.0,0.0,0.0,0.0,35826.20808536662,63062.46,20.979999999995925,98888.66808536662,0.0
2019-11-21 15:25:00,-8.0,0.0,0.0,0.0,35812.2080853666,63069.46000000001,-7.000000000007276,98881.6680853666,0.0
2019-11-21 15:26:00,-8.0,0.0,0.0,0.0,35789.08808536661,63081.02,-11.559999999990396,98870.1080853666,0.0
2019-11-21 15:27:00,-8.0,0.0,0.0,0.0,35772.68808536659,63089.22,-8.200000000004366,98861.9080853666,0.0
2019-11-21 15:28:00,-8.0,0.0,0.0,0.0,35713.7280853666,63118.7,-29.479999999995925,98832.4280853666,0.0
2019-11-21 15:29:00,-8.0,0.0,0.0,0.0,35684.7280853666,63133.2,-14.5,98817.9280853666,0.0
2019-11-21 15:30:00,-8.0,0.0,0.0,0.0,35671.56808536659,63139.780000000006,-6.580000000009022,98811.3480853666,0.0
2019-11-21 15:31:00,-8.0,0.0,0.0,0.0,35628.24808536659,63161.44,-21.659999999996217,98789.6880853666,0.0
2019-11-21 15:32:00,-8.0,0.0,0.0,0.0,35614.16808536658,63168.48,-7.040000000000873,98782.64808536659,0.0
2019-11-21 15:33:00,-8.0,0.0,0.0,0.0,35553.72808536658,63198.700000000004,-30.220000000001164,98752.42808536658,0.0
2019-11-21 15:34:00,-8.0,0.0,0.0,0.0,35594.5680853666,63178.28,20.42000000000553,98772.8480853666,0.0
2019-11-21 15:35:00,-8.0,0.0,0.0,0.0,35635.0080853666,63158.06,20.220000000001164,98793.0680853666,0.0
2019-11-21 15:36:00,-8.0,0.0,0.0,0.0,35629.64808536661,63160.74,-2.680000000000291,98790.3880853666,0.0
2019-11-21 15:37:00,-8.0,0.0,0.0,0.0,35602.5680853666,63174.28,-13.540000000000873,98776.8480853666,0.0
2019-11-21 15:38:00,-8.0,0.0,0.0,0.0,35614.68808536659,63168.22,6.059999999997672,98782.9080853666,0.0
2019-11-21 15:39:00,-8.0,0.0,0.0,0.0,35635.5680853666,63157.78,10.440000000002328,98793.3480853666,0.0
2019-11-21 15:40:00,-8.0,0.0,0.0,0.0,35654.8480853666,63148.14,9.639999999999418,98802.9880853666,0.0
2019-11-21 15:41:00,-8.0,0.0,0.0,0.0,35703.168085366604,63123.979999999996,24.160000000003492,98827.1480853666,0.0
2019-11-21 15:42:00,-8.0,0.0,0.0,0.0,35743.48808536661,63103.81999999999,20.160000000003492,98847.3080853666,0.0
2019-11-21 15:43:00,-8.0,0.0,0.0,0.0,35739.92808536659,63105.6,-1.7800000000061118,98845.52808536659,0.0
2019-11-21 15:44:00,-8.0,0.0,0.0,0.0,35721.328085366586,63114.9,-9.30000000000291,98836.22808536659,0.0
2019-11-21 15:45:00,-8.0,0.0,0.0,0.0,35707.9680853666,63121.579999999994,-6.679999999993015,98829.5480853666,0.0
2019-11-21 15:46:00,-8.0,0.0,0.0,0.0,35669.76808536661,63140.67999999999,-19.099999999998545,98810.4480853666,0.0
2019-11-21 15:47:00,-8.0,0.0,0.0,0.0,35684.7680853666,63133.18,7.499999999992724,98817.9480853666,0.0
2019-11-21 15:48:00,-8.0,0.0,0.0,0.0,35729.288085366614,63110.92,22.260000000002037,98840.20808536661,0.0
2019-11-21 15:49:00,-8.0,0.0,0.0,0.0,35753.048085366594,63099.04000000001,11.879999999990105,98852.0880853666,0.0
2019-11-21 15:50:00,-8.0,0.0,0.0,0.0,35756.728085366616,63097.2,1.8400000000110595,98853.92808536661,0.0
2019-11-21 15:51:00,-8.0,0.0,0.0,0.0,35751.448085366595,63099.840000000004,-2.640000000006694,98851.2880853666,0.0
2019-11-21 15:52:00,-8.0,0.0,0.0,0.0,35733.60808536662,63108.759999999995,-8.919999999990978,98842.36808536662,0.0
2019-11-21 15:53:00,-8.0,0.0,0.0,0.0,35735.48808536662,63107.82,0.9399999999950523,98843.30808536662,0.0
2019-11-21 15:54:00,-8.0,0.0,0.0,0.0,35804.92808536661,63073.100000000006,34.71999999999389,98878.02808536662,0.0
2019-11-21 15:55:00,-8.0,0.0,0.0,0.0,35828.208085366634,63061.46,11.640000000006694,98889.66808536663,0.0
2019-11-21 15:56:00,-8.0,0.0,0.0,0.0,35803.72808536662,63073.700000000004,-12.240000000005239,98877.42808536663,0.0
2019-11-21 15:57:00,-8.0,0.0,0.0,0.0,35817.728085366645,63066.7,7.000000000007276,98884.42808536664,0.0
2019-11-21 15:58:00,-8.0,0.0,0.0,0.0,35815.208085366634,63067.96,-1.2600000000020373,98883.16808536663,0.0
2019-11-21 15:59:00,-8.0,0.0,0.0,0.0,35795.16808536665,63077.979999999996,-10.019999999996799,98873.14808536664,0.0
2019-11-21 16:00:00,-8.0,0.0,0.0,0.0,35768.12808536664,63091.5,-13.520000000004075,98859.62808536664,0.0
2019-11-21 16:01:00,-8.0,0.0,0.0,0.0,35758.40808536664,63096.36,-4.860000000000582,98854.76808536664,0.0
2019-11-21 16:02:00,-8.0,0.0,0.0,0.0,35777.248085366635,63086.94,9.419999999998254,98864.18808536664,0.0
2019-11-21 16:03:00,-8.0,0.0,0.0,0.0,35766.00808536662,63092.560000000005,-5.620000000002619,98858.56808536663,0.0
2019-11-21 16:04:00,-8.0,0.0,0.0,0.0,35753.16808536665,63098.979999999996,-6.419999999990978,98852.14808536664,0.0
2019-11-21 16:05:00,-8.0,0.0,0.0,0.0,35743.40808536664,63103.86,-4.880000000004657,98847.26808536664,0.0
2019-11-21 16:06:00,-8.0,0.0,0.0,0.0,35736.68808536664,63107.22,-3.360000000000582,98843.90808536664,0.0
2019-11-21 16:07:00,-8.0,0.0,0.0,0.0,35693.84808536663,63128.64000000001,-21.42000000000553,98822.48808536664,0.0
2019-11-21 16:08:00,-8.0,0.0,0.0,0.0,35643.528085366655,63153.799999999996,-25.15999999998894,98797.32808536665,0.0
2019-11-21 16:09:00,-8.0,0.0,0.0,0.0,35686.08808536663,63132.520000000004,21.27999999999156,98818.60808536664,0.0
2019-11-21 16:10:00,-8.0,0.0,0.0,0.0,35729.56808536664,63110.78,21.74000000000524,98840.34808536664,0.0
2019-11-21 16:11:00,-8.0,0.0,0.0,0.0,35741.488085366655,63104.81999999999,5.960000000006403,98846.30808536665,0.0
2019-11-21 16:12:00,-8.0,0.0,0.0,0.0,35745.68808536664,63102.72,2.099999999991269,98848.40808536664,0.0
2019-11-21 16:13:00,-8.0,0.0,0.0,0.0,35734.048085366645,63108.54,-5.819999999999709,98842.58808536665,0.0
2019-11-21 16:14:00,-8.0,0.0,0.0,0.0,35778.328085366666,63086.399999999994,22.140000000006694,98864.72808536666,0.0
2019-11-21 16:15:00,-8.0,0.0,0.0,0.0,35793.32808536666,63078.9,7.499999999992724,98872.22808536666,0.0
2019-11-21 16:16:00,-8.0,0.0,0.0,0.0,35766.32808536666,63092.4,-13.5,98858.72808536666,0.0
2019-11-21 16:17:00,-8.0,0.0,0.0,0.0,35751.928085366664,63099.6,-7.19999999999709,98851.52808536666,0.0
2019-11-21 16:18:00,-8.0,0.0,0.0,0.0,35815.52808536666,63067.8,31.799999999995634,98883.32808536667,0.0
2019-11-21 16:19:00,-8.0,0.0,0.0,0.0,35742.60808536668,63104.259999999995,-36.45999999999185,98846.86808536667,0.0
2019-11-21 16:20:00,-8.0,0.0,0.0,0.0,35742.448085366654,63104.340000000004,-0.08000000000902219,98846.78808536666,0.0
2019-11-21 16:21:00,-8.0,0.0,0.0,0.0,35796.28808536667,63077.42,26.92000000000553,98873.70808536667,0.0
2019-11-21 16:22:00,-8.0,0.0,0.0,0.0,35885.84808536667,63032.64,44.779999999998836,98918.48808536667,0.0
2019-11-21 16:23:00,-8.0,0.0,0.0,0.0,35899.248085366686,63025.939999999995,6.700000000004366,98925.18808536668,0.0
2019-11-21 16:24:00,-8.0,0.0,0.0,0.0,35966.24808536668,62992.44,33.499999999992724,98958.68808536668,0.0
2019-11-21 16:25:00,-8.0,0.0,0.0,0.0,36037.12808536668,62957.0,35.44000000000233,98994.12808536668,0.0
2019-11-21 16:26:00,-8.0,0.0,0.0,0.0,36097.88808536669,62926.619999999995,30.380000000004657,99024.50808536669,0.0
2019-11-21 16:27:00,-8.0,0.0,0.0,0.0,36020.40808536668,62965.36,-38.74000000000524,98985.76808536668,0.0
2019-11-21 16:28:00,-8.0,0.0,0.0,0.0,35980.328085366695,62985.399999999994,-20.039999999993597,98965.72808536669,0.0
2019-11-21 16:29:00,-8.0,0.0,0.0,0.0,36031.92808536668,62959.6,25.799999999995634,98991.52808536668,0.0
2019-11-21 16:30:00,-8.0,0.0,0.0,0.0,36078.008085366666,62936.560000000005,23.039999999993597,99014.56808536667,0.0
2019-11-21 16:31:00,-8.0,0.0,0.0,0.0,36151.84808536667,62899.64,36.92000000000553,99051.48808536667,0.0
2019-11-21 16:32:00,-8.0,0.0,0.0,0.0,36312.92808536666,62819.100000000006,80.5399999999936,99132.02808536666,0.0
2019-11-21 16:33:00,-8.0,0.0,0.0,0.0,36383.16808536668,62783.979999999996,35.120000000009895,99167.14808536667,0.0
2019-11-21 16:34:00,-8.0,0.0,0.0,0.0,36311.248085366664,62819.94,-35.9600000000064,99131.18808536667,0.0
2019-11-21 16:35:00,-8.0,0.0,0.0,0.0,36220.56808536667,62865.28,-45.33999999999651,99085.84808536667,0.0
2019-11-21 16:36:00,-8.0,0.0,0.0,0.0,36168.048085366674,62891.54,-26.260000000002037,99059.58808536667,0.0
2019-11-21 16:37:00,-8.0,0.0,0.0,0.0,36262.60808536667,62844.26,47.279999999998836,99106.86808536667,0.0
2019-11-21 16:38:00,-8.0,0.0,0.0,0.0,36442.52808536666,62754.3,89.95999999999913,99196.82808536667,0.0
2019-11-21 16:39:00,-8.0,0.0,0.0,0.0,36468.60808536668,62741.259999999995,13.040000000008149,99209.86808536667,0.0
2019-11-21 16:40:00,-8.0,0.0,0.0,0.0,36536.40808536667,62707.36,33.89999999999418,99243.76808536667,0.0
2019-11-21 16:41:00,-8.0,0.0,0.0,0.0,36720.12808536667,62615.5,91.86000000000058,99335.62808536667,0.0
2019-11-21 16:42:00,-8.0,0.0,0.0,0.0,36704.08808536667,62623.52,-8.019999999996799,99327.60808536666,0.0
2019-11-21 16:43:00,-8.0,0.0,0.0,0.0,36566.60808536666,62692.26,-68.74000000000524,99258.86808536666,0.0
2019-11-21 16:44:00,-8.0,0.0,0.0,0.0,36505.928085366664,62722.6,-30.339999999996508,99228.52808536666,0.0
2019-11-21 16:45:00,-8.0,0.0,0.0,0.0,36446.728085366674,62752.2,-29.599999999998545,99198.92808536667,0.0
2019-11-21 16:46:00,-8.0,0.0,0.0,0.0,36384.20808536666,62783.46,-31.260000000002037,99167.66808536666,0.0
2019-11-21 16:47:00,-8.0,0.0,0.0,0.0,36415.128085366654,62768.0,15.459999999999127,99183.12808536665,0.0
2019-11-21 16:48:00,-8.0,0.0,0.0,0.0,36405.00808536666,62773.06,-5.059999999997672,99178.06808536666,0.0
2019-11-21 16:49:00,-8.0,0.0,0.0,0.0,36404.048085366645,62773.54,-0.4800000000032014,99177.58808536665,0.0
2019-11-21 16:50:00,-8.0,0.0,0.0,0.0,36355.48808536665,62797.82,-24.279999999998836,99153.30808536665,0.0
2019-11-21 16:51:00,-8.0,0.0,0.0,0.0,36414.36808536665,62768.38,29.44000000000233,99182.74808536665,0.0
2019-11-21 16:52:00,-8.0,0.0,0.0,0.0,36497.40808536664,62726.86,41.5199999999968,99224.26808536664,0.0
2019-11-21 16:53:00,-8.0,0.0,0.0,0.0,36485.52808536663,62732.8,-5.940000000002328,99218.32808536664,0.0
2019-11-21 16:54:00,-8.0,0.0,0.0,0.0,36535.40808536664,62707.86,24.94000000000233,99243.26808536664,0.0
2019-11-21 16:55:00,-8.0,0.0,0.0,0.0,36706.048085366645,62622.54,85.31999999999971,99328.58808536665,0.0
2019-11-21 16:56:00,-8.0,0.0,0.0,0.0,36742.24808536665,62604.44,18.099999999998545,99346.68808536665,0.0
2019-11-21 16:57:00,-8.0,0.0,0.0,0.0,36731.64808536664,62609.740000000005,-5.30000000000291,99341.38808536665,0.0
2019-11-21 16:58:00,-8.0,0.0,0.0,0.0,37049.00808536666,62451.06,158.68000000000757,99500.06808536666,0.0
2019-11-21 16:59:00,-8.0,0.0,0.0,0.0,37207.48808536664,62371.82000000001,79.23999999999069,99579.30808536665,0.0
2019-11-21 17:00:00,-8.0,0.0,0.0,0.0,37757.648085366665,62096.74,275.080000000009,99854.38808536666,0.0
2019-11-21 17:01:00,-8.0,0.0,0.0,0.0,39103.04808536666,61424.04,672.6999999999971,100527.08808536666,0.0
2019-11-21 17:02:00,-8.0,0.0,0.0,0.0,40073.20808536667,60938.95999999999,485.080000000009,101012.16808536666,0.0
2019-11-21 17:03:00,-8.0,0.0,0.0,0.0,40724.36808536665,60613.38,325.57999999999447,101337.74808536665,0.0
2019-11-21 17:04:00,-8.0,0.0,0.0,0.0,41427.20808536665,60261.96,351.41999999999825,101689.16808536665,0.0
2019-11-21 17:05:00,-8.0,0.0,0.0,0.0,41288.128085366654,60331.5,-69.54000000000087,101619.62808536665,0.0
2019-11-21 17:06:00,-8.0,0.0,0.0,0.0,40643.36808536665,60653.88,-322.3799999999974,101297.24808536665,0.0
